DS1921:  A734C000018D2021
Download at: 7/27/2007 9:29:14 AM

Mission State
-------------
Mission is in progress
Sample rate: 30 minute(s)
Roll-Over Enabled: no
Roll-Over Occured: n/a
Mission Start time:  07/10/2007  15:01 
Mission Start delay: 0 minute(s)
Mission Samples: 805
Device total samples: 100632
Temperatures displayed in: (Celsius)
High Threshold: 85.0°C
Low Threshold: -40.0°C
Temperature threshold alarm state: Conditional(none)  Alarm(none)
Current Real-Time Clock from DS1921: Friday  07/27/2007  09:29:19 
Current PC Time: Friday  07/27/2007  09:29:18 
Time Alarm mode: Alarm weekly
Alarm Time: Sunday 00:00:00
Alarm Time state: Conditional(yes)  Alarm(yes)

Temperature Alarms
------------------
Format: [(HIGH/LOW), Time/Date range]
 07/23/2007  06:31 , 13.0°C
 07/23/2007  07:01 , 13.0°C
 07/23/2007  07:31 , 13.0°C
 07/23/2007  08:01 , 13.0°C
 07/23/2007  08:31 , 13.0°C
 07/23/2007  09:01 , 13.0°C
 07/23/2007  09:31 , 13.5°C
 07/23/2007  10:01 , 13.5°C
 07/23/2007  10:31 , 13.5°C
 07/23/2007  11:01 , 13.5°C
 07/23/2007  11:31 , 14.0°C
 07/23/2007  12:01 , 14.0°C
 07/23/2007  12:31 , 14.0°C
 07/23/2007  13:01 , 14.0°C
 07/23/2007  13:31 , 14.0°C
 07/23/2007  14:01 , 14.0°C
 07/23/2007  14:31 , 14.0°C
 07/23/2007  15:01 , 14.5°C
 07/23/2007  15:31 , 14.5°C
 07/23/2007  16:01 , 14.5°C
 07/23/2007  16:31 , 14.5°C
 07/23/2007  17:01 , 14.5°C
 07/23/2007  17:31 , 14.5°C
 07/23/2007  18:01 , 14.5°C
 07/23/2007  18:31 , 14.5°C
 07/23/2007  19:01 , 14.5°C
 07/23/2007  19:31 , 14.5°C
 07/23/2007  20:01 , 14.5°C
 07/23/2007  20:31 , 14.5°C
 07/23/2007  21:01 , 14.5°C
 07/23/2007  21:31 , 14.5°C
 07/23/2007  22:01 , 14.5°C
 07/23/2007  22:31 , 14.0°C
 07/23/2007  23:01 , 14.0°C
 07/23/2007  23:31 , 14.0°C
 07/24/2007  00:01 , 14.0°C
 07/24/2007  00:31 , 14.0°C
 07/24/2007  01:01 , 14.0°C
 07/24/2007  01:31 , 14.0°C
 07/24/2007  02:01 , 14.0°C
 07/24/2007  02:31 , 14.0°C
 07/24/2007  03:01 , 14.0°C
 07/24/2007  03:31 , 14.0°C
 07/24/2007  04:01 , 14.0°C
 07/24/2007  04:31 , 14.0°C
 07/24/2007  05:01 , 14.0°C
 07/24/2007  05:31 , 14.0°C
 07/24/2007  06:01 , 13.5°C
 07/24/2007  06:31 , 13.5°C
 07/24/2007  07:01 , 13.5°C
 07/24/2007  07:31 , 13.5°C
 07/24/2007  08:01 , 13.5°C
 07/24/2007  08:31 , 14.0°C
 07/24/2007  09:01 , 14.0°C
 07/24/2007  09:31 , 14.0°C
 07/24/2007  10:01 , 14.0°C
 07/24/2007  10:31 , 14.0°C
 07/24/2007  11:01 , 14.5°C
 07/24/2007  11:31 , 14.5°C
 07/24/2007  12:01 , 14.5°C
 07/24/2007  12:31 , 14.5°C
 07/24/2007  13:01 , 14.5°C
 07/24/2007  13:31 , 14.5°C
 07/24/2007  14:01 , 14.5°C
 07/24/2007  14:31 , 14.5°C
 07/24/2007  15:01 , 14.5°C
 07/24/2007  15:31 , 14.5°C
 07/24/2007  16:01 , 14.5°C
 07/24/2007  16:31 , 14.5°C
 07/24/2007  17:01 , 14.5°C
 07/24/2007  17:31 , 14.5°C
 07/24/2007  18:01 , 14.5°C
 07/24/2007  18:31 , 14.5°C
 07/24/2007  19:01 , 14.5°C
 07/24/2007  19:31 , 14.5°C
 07/24/2007  20:01 , 14.5°C
 07/24/2007  20:31 , 14.5°C
 07/24/2007  21:01 , 14.5°C
 07/24/2007  21:31 , 14.5°C
 07/24/2007  22:01 , 14.5°C
 07/24/2007  22:31 , 14.5°C
 07/24/2007  23:01 , 14.5°C
 07/24/2007  23:31 , 14.5°C
 07/25/2007  00:01 , 14.5°C
 07/25/2007  00:31 , 14.5°C
 07/25/2007  01:01 , 14.0°C
 07/25/2007  01:31 , 14.0°C
 07/25/2007  02:01 , 14.0°C
 07/25/2007  02:31 , 14.0°C
 07/25/2007  03:01 , 14.0°C
 07/25/2007  03:31 , 14.0°C
 07/25/2007  04:01 , 14.0°C
 07/25/2007  04:31 , 14.0°C
 07/25/2007  05:01 , 14.0°C
 07/25/2007  05:31 , 13.5°C
 07/25/2007  06:01 , 13.5°C
 07/25/2007  06:31 , 13.5°C
 07/25/2007  07:01 , 13.5°C
 07/25/2007  07:31 , 13.5°C
 07/25/2007  08:01 , 13.5°C
 07/25/2007  08:31 , 13.5°C
 07/25/2007  09:01 , 13.5°C
 07/25/2007  09:31 , 14.0°C
 07/25/2007  10:01 , 14.0°C
 07/25/2007  10:31 , 14.0°C
 07/25/2007  11:01 , 14.0°C
 07/25/2007  11:31 , 14.0°C
 07/25/2007  12:01 , 14.0°C
 07/25/2007  12:31 , 14.0°C
 07/25/2007  13:01 , 14.0°C
 07/25/2007  13:31 , 14.5°C
 07/25/2007  14:01 , 14.5°C
 07/25/2007  14:31 , 14.5°C
 07/25/2007  15:01 , 14.5°C
 07/25/2007  15:31 , 14.5°C
 07/25/2007  16:01 , 14.5°C
 07/25/2007  16:31 , 14.5°C
 07/25/2007  17:01 , 14.5°C
 07/25/2007  17:31 , 14.5°C
 07/25/2007  18:01 , 14.5°C
 07/25/2007  18:31 , 14.5°C
 07/25/2007  19:01 , 14.5°C
 07/25/2007  19:31 , 14.5°C
 07/25/2007  20:01 , 14.5°C
 07/25/2007  20:31 , 14.5°C
 07/25/2007  21:01 , 14.5°C
 07/25/2007  21:31 , 14.5°C
 07/25/2007  22:01 , 14.5°C
 07/25/2007  22:31 , 14.5°C
 07/25/2007  23:01 , 14.5°C
 07/25/2007  23:31 , 14.5°C
 07/26/2007  00:01 , 14.5°C
 07/26/2007  00:31 , 14.0°C
 07/26/2007  01:01 , 14.0°C
 07/26/2007  01:31 , 14.0°C
 07/26/2007  02:01 , 14.0°C
 07/26/2007  02:31 , 14.0°C
 07/26/2007  03:01 , 14.0°C
 07/26/2007  03:31 , 14.0°C
 07/26/2007  04:01 , 14.0°C
 07/26/2007  04:31 , 14.0°C
 07/26/2007  05:01 , 14.0°C
 07/26/2007  05:31 , 14.0°C
 07/26/2007  06:01 , 14.0°C
 07/26/2007  06:31 , 14.0°C
 07/26/2007  07:01 , 13.5°C
 07/26/2007  07:31 , 13.5°C
 07/26/2007  08:01 , 13.5°C
 07/26/2007  08:31 , 14.0°C
 07/26/2007  09:01 , 14.0°C
 07/26/2007  09:31 , 14.0°C
 07/26/2007  10:01 , 14.0°C
 07/26/2007  10:31 , 14.0°C
 07/26/2007  11:01 , 14.0°C
 07/26/2007  11:31 , 14.0°C
 07/26/2007  12:01 , 14.5°C
 07/26/2007  12:31 , 14.5°C
 07/26/2007  13:01 , 14.5°C
 07/26/2007  13:31 , 14.5°C
 07/26/2007  14:01 , 14.5°C
 07/26/2007  14:31 , 14.5°C
 07/26/2007  15:01 , 14.5°C
 07/26/2007  15:31 , 14.5°C
 07/26/2007  16:01 , 14.5°C
 07/26/2007  16:31 , 14.5°C
 07/26/2007  17:01 , 14.5°C
 07/26/2007  17:31 , 14.5°C
 07/26/2007  18:01 , 14.5°C
 07/26/2007  18:31 , 14.5°C
 07/26/2007  19:01 , 14.5°C
 07/26/2007  19:31 , 14.5°C
 07/26/2007  20:01 , 15.0°C
 07/26/2007  20:31 , 15.0°C
 07/26/2007  21:01 , 14.5°C
 07/26/2007  21:31 , 14.5°C
 07/26/2007  22:01 , 14.5°C
 07/26/2007  22:31 , 14.5°C
 07/26/2007  23:01 , 14.5°C
 07/26/2007  23:31 , 14.5°C
 07/27/2007  00:01 , 14.5°C
 07/27/2007  00:31 , 14.5°C
 07/27/2007  01:01 , 14.0°C
 07/27/2007  01:31 , 14.0°C
 07/27/2007  02:01 , 14.0°C
 07/27/2007  02:31 , 14.0°C
 07/27/2007  03:01 , 14.0°C
 07/27/2007  03:31 , 14.0°C
 07/27/2007  04:01 , 14.0°C
 07/27/2007  04:31 , 14.0°C
 07/27/2007  05:01 , 13.5°C
 07/27/2007  05:31 , 13.5°C
 07/27/2007  06:01 , 13.5°C
 07/27/2007  06:31 , 13.5°C
 07/27/2007  07:01 , 13.5°C
 07/27/2007  07:31 , 13.5°C
 07/27/2007  08:01 , 13.5°C
 07/27/2007  08:31 , 13.5°C
 07/27/2007  09:01 , 14.0°C

Debug Dump (optional)
---------------------
Register Page:
19 29 09 06 27 87 07 00 00 00 01 00 FA 1E 01 00 
00 6C 00 00 A1 01 15 10 07 07 25 03 00 18 89 01 
Alarms:
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Histogram:
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
01 00 04 00 F9 00 27 02 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Log:
69 69 69 6A 6A 6B 6B 6B 6B 6C 6C 6C 6C 6C 6C 6C 
6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 
6B 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 6C 6D 6D 6D 
6D 6D 6D 6D 6D 6D 6D 6D 6E 6E 6E 6E 6E 6D 6D 6D 
6D 6D 6D 6C 6C 6C 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 
6B 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 6C 6C 6C 6D 
6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 
6D 6C 6C 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 6B 6B 
6A 6A 6A 6A 6A 6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 6C 
6C 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 
6D 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 6B 6B 6B 6A 
6A 6A 6A 6A 6A 6A 6B 6B 6B 6B 6C 6C 6C 6C 6C 6C 
6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 
6D 6C 6C 6C 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 6B 
6B 6B 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 6D 6D 6D 
6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6E 6D 6D 6D 
6D 6D 6D 6C 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 6B 
6B 6A 6A 6A 6A 6A 6A 6B 6B 6B 6B 6B 6C 6C 6C 6C 
6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 
6D 6C 6C 6C 6C 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 
6B 6B 6B 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 6C 6D 
6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 
6D 6D 6C 6C 6C 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 
6B 6B 6B 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 6C 6C 
6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 
6D 6D 6D 6C 6C 6C 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 
6B 6B 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 6C 6C 6C 
6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6E 6E 6D 6D 
6D 6D 6D 6D 6D 6C 6C 6C 6C 6C 6C 6C 6C 6B 6B 6B 
6B 6B 6B 6B 6B 6B 6B 6C 63 65 65 66 67 68 68 69 
69 69 6A 6A 6A 6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 6C 
6C 6C 6C 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 6B 6B 
6B 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 6C 6C 6C 6D 
6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 
6D 6D 6C 6C 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 6B 
6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 
6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6C 6C 
6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 6B 6B 6A 6A 6A 
6A 6A 6A 6A 6A 6B 6B 6B 6B 6C 6C 6C 6C 6C 6C 6C 
6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6C 
6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 6B 6B 
6B 6B 6B 6C 6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 
6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 
6D 6D 6D 6D 6C 6C 6C 6C 6C 6C 6C 6C 6C 6B 6B 6B 
6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 6C 6C 6C 6D 6D 6D 
6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 
6D 6D 6D 6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 
6B 6B 6B 6C 6C 6C 6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 
6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6E 6E 6D 6D 6D 6D 
6D 6D 6D 6D 6C 6C 6C 6C 6C 6C 6C 6C 6B 6B 6B 6B 
6B 6B 6B 6B 6C 
