CensusID,Date,Site,TimeStart,DayNight,TideZone,IndexSpecies.SpeciesName,IndexSpecies_1.SpeciesName
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,High,Haustrum haustorium,Sypharochiton pelliserpentis
582,27-May-06,TaurangaHead,1:50,Night,High,Haustrum haustorium,Haustrum scobina
582,27-May-06,TaurangaHead,1:50,Night,High,Haustrum haustorium,Haustrum scobina
582,27-May-06,TaurangaHead,1:50,Night,High,Haustrum haustorium,Siphonaria australis
582,27-May-06,TaurangaHead,1:50,Night,High,Haustrum haustorium,Patelloida corticata
582,27-May-06,TaurangaHead,1:50,Night,High,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,High,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,High,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,High,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,High,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,High,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Haustrum scobina
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Haustrum scobina
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Haustrum scobina
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Patelloida corticata
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Haustrum scobina
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Haustrum scobina
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Haustrum scobina
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Patelloida corticata
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Paratrophon patens,Epopella plicata
582,27-May-06,TaurangaHead,1:50,Night,Mid,Paratrophon patens,Xenostrobus pulex
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Xenostrobus pulex
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Patelloida corticata
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Xenostrobus pulex
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Plaxiphora caelata
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Siphonaria australis
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Xenostrobus pulex
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Xenostrobus pulex
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Plaxiphora caelata
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Chamaesipho columna
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Plaxiphora caelata
582,27-May-06,TaurangaHead,1:50,Night,Mid,Paratrophon patens,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
582,27-May-06,TaurangaHead,1:50,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Siphonaria australis
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Plaxiphora caelata
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Haustrum scobina
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Paratrophon patens,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,Mid,Paratrophon patens,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Not Feeding
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Chamaesipho columna
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Haustrum scobina
583,27-May-06,TaurangaHead,4:00,Night,High,Haustrum haustorium,Patelloida corticata
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Chamaesipho columna
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Chamaesipho columna
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Xenostrobus pulex
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Chamaesipho columna
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Chamaesipho columna
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Chamaesipho columna
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Chamaesipho columna
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Chamaesipho columna
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Chamaesipho columna
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
589,28-May-06,TaurangaHead,14:38,Day,High,Haustrum scobina,Not Feeding
