Site,Year,Date,CensusID,DayNight,TideZone,IndexSpecies.SpeciesName,IndexSpecies_1.SpeciesName
TaurangaHead,2005,5/24/2005,302,Night,Mid,Haustrum haustorium,Xenostrobus pulex
TaurangaHead,2005,5/24/2005,302,Night,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,303,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/24/2005,302,Night,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/24/2005,302,Night,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/24/2005,302,Night,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/24/2005,302,Night,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/24/2005,302,Night,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/24/2005,302,Night,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/24/2005,302,Night,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/24/2005,302,Night,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/24/2005,302,Night,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/24/2005,302,Night,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Chamaesipho columna
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Diloma aethiops
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/26/2005,306,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,5/27/2005,308,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Haustrum scobina
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Diloma nigerrima
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Chamaesipho columna
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Chamaesipho columna
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Diloma bicanaliculata
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Patelloida corticata
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Plaxiphora caelata
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,327,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
TaurangaHead,2005,6/21/2005,326,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Chamaesipho columna
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,320,Day,Mid,Haustrum haustorium,Not Feeding
PaiaPoint,2005,6/20/2005,319,Day,Mid,Haustrum haustorium,Not Feeding
